Data,11B,AMC,ASE,ATT,BDX,BFT,BHW,BML,BNP,CAR,CIE,CIG,CLN,CMR,CRM,DAT,DOM,DVL,EAT,ECH,ENA,EUR,FMF,GPW,GTC,ING,KER,KRU,KTY,LVC,MAB,MBK,MIL,MRC,NEU,PKP,PLW,TEN,WPL,XTB
2000-04-05,,32.083,,,16.509,,24.552,,,,,,,105.58,,,,,,0.35077,,,,,,21.157,,,30.72,,,110.61,9.1146,,,,,,,
2000-04-06,,33.618,,,17.242,,24.587,,,,,,,113.82,,,,,,0.35077,,,,,,21.51,,,31.015,,,117.58,9.1146,,,,,,,
2000-04-07,,31.133,,,16.899,,24.552,,,,,,,118.84,,,,,,0.34471,,,,,,22.726,,,30.622,,,117.99,8.8267,,,,,,,
2000-04-10,,29.525,,,17.072,,25.381,,,,,,,112.89,,,,,,0.33832,,,,,,22.216,,,30.472,,,117.18,9.1146,,,,,,,
2000-04-11,,28.428,,,16.207,,25.181,,,,,,,99.183,,,,,,0.33114,,,,,,22.02,,,30.327,,,115.95,8.6785,,,,,,,
2000-04-12,,27.697,,,15.559,,25.34,,,,,,,99.183,,,,,,0.33114,,,,,,22.411,,,30.819,,,117.58,8.8267,,,,,,,
2000-04-13,,28.136,,,13.959,,24.987,,,,,,,100.56,,,,,,0.31985,,,,,,22.411,,,30.767,,,114.71,7.9383,,,,,,,
2000-04-14,,27.697,,,13.83,,25.063,,,,,,,98.717,,,,,,0.31985,,,,,,22.334,,,30.472,,,115.53,8.3084,,,,,,,
2000-04-17,,24.483,,,12.101,,24.747,,,,,,,86.385,,,,,,0.28304,,,,,,21.314,,,28.214,,,104.88,7.239,,,,,,,
2000-04-18,,25.14,,,13.139,,25.14,,,,,,,90.955,,,,,,0.2903,,,,,,21.198,,,29.981,,,106.53,7.4283,,,,,,,
2000-04-19,,25.36,,,12.792,,25.023,,,,,,,89.128,,,,,,0.30015,,,,,,20.766,,,28.508,,,109.8,7.4283,,,,,,,
2000-04-20,,25.944,,,12.619,,25.023,,,,,,,90.04,,,,,,0.28563,,,,,,20.923,,,28.606,,,108.98,7.0993,,,,,,,
2000-04-25,,26.017,,,12.274,,25.263,,,,,,,84.556,,,,,,0.29289,,,,,,20.647,,,27.527,,,108.16,7.1321,,,,,,,
2000-04-26,,26.236,,,12.792,,25.458,,,,,,,86.842,,,,,,0.28304,,,,,,20.766,,,29.49,,,110.61,7.5023,,,,,,,
2000-04-27,,26.309,,,12.274,,25.458,,,,,,,84.099,,,,,,0.28048,,,,,,21.001,,,29.739,,,113.89,7.8642,,,,,,,
2000-04-28,,26.456,,,12.706,,25.422,,,,,,,85.014,,,,,,0.28799,,,,,,21.157,,,29.687,,,114.71,8.1275,,,,,,,
2000-05-04,,26.017,,,12.619,,25.422,,,,,,,80.899,,,,,,0.28048,,,,,,21.118,,,29.836,,,113.89,7.5023,,,,,,,
2000-05-05,,26.017,,,12.101,,25.381,,,,,,,77.061,,,,,,0.28304,,,,,,21.198,,,29.49,,,115.13,7.5763,,,,,,,
2000-05-08,,25.726,,,12.101,,25.422,,,,,,,73.13,,,,,,0.28799,,,,,,21.157,,,29.64,,,114.71,7.2802,,,,,,,
2000-05-09,,26.017,,,12.101,,25.181,,,,,,,73.13,,,,,,0.28304,,,,,,21.157,,,29.588,,,115.53,7.5023,,,,,,,
2000-05-10,,26.163,,,12.101,,25.54,,,,,,,77.701,,,,,,0.28304,,,,,,21.235,,,28.998,,,116.35,7.3542,,,,,,,
2000-05-11,,26.383,,,12.187,,25.299,,,,,,,86.202,,,,,,0.27577,,,,,,21.157,,,28.998,,,116.77,7.6504,,,,,,,
2000-05-12,,27.041,,,12.058,,25.223,,,,,,,90.316,,,,,,0.28048,,,,,,20.375,,,28.555,,,113.08,7.2802,,,,,,,
2000-05-15,,29.378,,,12.101,,25.34,,,,,,,86.842,,,,,,0.28799,,,,,,19.904,,,28.606,,,110.61,7.3542,,,,,,,
2000-05-16,,29.744,,,12.403,,,,,,,,,88.671,,,,,,0.31749,,,,,,20.883,,,30.472,,,116.77,7.9383,,,,,,,
2000-05-17,,29.818,,,12.101,,25.858,,,,,,,85.928,,,,,,0.30764,,,,,,20.453,,,29.49,,,116.35,7.8314,,,,,,,
2000-05-18,,30.548,,,12.662,,25.975,,,,,,,86.385,,,,,,0.31867,,,,,,20.14,,,29.247,,,116.35,7.6833,,,,,,,
2000-05-19,,29.744,,,12.662,,25.893,,,,,,,84.099,,,,,,0.29548,,,,,,19.394,,,29.247,,,116.35,6.9841,,,,,,,
2000-05-22,,28.867,,,12.491,,26.134,,,,,,,81.358,,,,,,0.29548,,,,,,19.12,,,29.097,,,113.49,6.9841,,,,,,,
2000-05-23,,27.771,,,12.317,,26.292,,,,,,,79.803,,,,,,0.29548,,,,,,18.964,,,28.901,,,115.13,6.9841,,,,,,,
2000-05-24,,27.333,,,12.101,,26.252,,,,,,,74.045,,,,,,0.28191,,,,,,18.885,,,28.954,,,109.8,6.9841,,,,,,,
2000-05-25,,27.771,,,12.187,,26.211,,,,,,,75.415,,,,,,0.28799,,,,,,18.493,,,28.901,,,108.16,6.91,,,,,,,
2000-05-26,,27.917,,,12.101,,26.37,,,,,,,73.13,,,,,,0.30274,,,,,,17.788,,,28.508,,,106.53,6.4329,,,,,,,
2000-05-29,,28.502,,,12.101,,26.529,,,,,,,74.045,,,,,,0.27577,,,,,,18.181,,,28.508,,,113.08,6.2518,,,,,,,
2000-05-30,,29.599,,,12.101,,26.37,,,,,,,75.233,,,,,,0.29408,,,,,,18.337,,,29.247,,,111.03,6.0298,,,,,,,
2000-05-31,,29.233,,,13.441,,26.529,,,,,,,78.158,,,,,,0.28563,,,,,,18.729,,,28.998,,,110.61,6.6139,,,,,,,
2000-06-01,,29.963,,,12.792,,25.735,,,,,,,85.928,,,,,,0.30274,,,,,,19.276,,,29.49,,,111.85,7.0581,,,,,,,
2000-06-02,,29.306,,,12.749,,25.422,,,,,,,90.499,,,,,,0.29785,,,,,,18.924,,,29.392,,,111.44,7.0993,,,,,,,
2000-06-05,,28.867,,,13.225,,25.263,,,,,,,89.128,,,,,,0.30015,,,,,,18.924,,,29.247,,,109.8,7.0581,,,,,,,
2000-06-06,,28.061,,,12.966,,25.34,,,,,,,82.729,,,,,,0.29666,,,,,,18.415,,,29.097,,,109.8,7.239,,,,,,,
2000-06-07,,28.72,,,12.706,,25.381,,,,,,,85.289,,,,,,0.29408,,,,,,18.729,,,29.295,,,112.26,6.6139,,,,,,,
2000-06-08,,28.574,,,12.749,,25.735,,,,,,,85.928,,,,,,0.30156,,,,,,18.807,,,29.295,,,111.03,6.6139,,,,,,,
2000-06-09,,28.794,,,12.575,,26.016,,,,,,,86.842,,,,,,0.29548,,,,,,18.415,,,29.247,,,109.8,6.548,,,,,,,
2000-06-12,,28.356,,,12.706,,26.647,,,,,,,82.546,,,,,,0.29548,,,,,,18.378,,,29.247,,,109.8,6.548,,,,,,,
2000-06-13,,28.502,,,12.491,,,,,,,,,83.186,,,,,,0.29548,,,,,,18.181,,,28.751,,,108.16,6.548,,,,,,,
2000-06-14,,28.867,,,12.36,,27.281,,,,,,,85.745,,,,,,0.29548,,,,,,19.199,,,29.097,,,108.16,6.6139,,,,,,,
2000-06-15,,28.867,,,12.575,,27.123,,,,,,,84.099,,,,,,0.29666,,,,,,19.199,,,29.49,,,110.61,6.474,,,,,,,
2000-06-16,,28.648,,,12.36,,27.639,,,,,,,82.729,,,,,,0.29548,,,,,,19.043,,,29.49,,,110.61,6.3259,,,,,,,
2000-06-19,,28.502,,,12.447,,27.24,,,,,,,83.003,,,,,,0.29548,,,,,,18.493,,,29.49,,,111.03,6.3259,,,,,,,
2000-06-20,,28.502,,,12.317,,27.123,,,,,,,85.014,,,,,,0.29548,,,,,,18.65,,,29.49,,,113.08,6.2518,,,,,,,
2000-06-21,,28.356,,,12.317,,27.204,,,,,,,85.014,,,,,,0.29289,,,,,,18.729,,,29.49,,,114.31,6.4329,,,,,,,
2000-06-23,,28.21,,,12.317,,27.123,,,,,,,85.289,,,,,,0.28563,,,,,,18.493,,,29.739,,,115.53,6.3589,,,,,,,
2000-06-26,,29.086,,,12.274,,27.322,,,,,,,93.697,,,,,,0.28563,,,,,,18.415,,,29.739,,,115.13,6.2518,,,,,,,
2000-06-27,,28.502,,,12.187,,27.481,,,,,,,95.988,,,,,,0.28048,,,,,,19.043,,,30.767,,,116.35,6.1778,,,,,,,
2000-06-28,,28.72,,,12.274,,27.322,,,,,,,100.56,,,,,,0.27812,,,,,,18.572,,,30.472,,,111.44,6.1367,,,,,,,
2000-06-29,,28.428,,,12.014,,27.322,,,,,,,95.53,,,,,,0.27695,,,,,,18.299,,,30.229,,,109.8,6.1367,,,,,,,
2000-06-30,,28.283,,,12.145,,27.24,,,,,,,92.328,,,,,,0.27577,,,,,,18.337,,,30.472,,,109.4,6.6139,,,,,,,
2000-07-03,,28.648,,,11.971,,27.639,,,,,,,93.697,,,,,,0.29289,,,,,,18.337,,,30.962,,,112.26,6.581,,,,,,,
2000-07-04,,28.648,,,12.058,,27.639,,,,,,,93.697,,,,,,0.28799,,,,,,18.534,,,30.962,,,117.99,6.474,,,,,,,
2000-07-05,,29.086,,,11.971,,27.675,,,,,,,91.231,,,,,,0.28304,,,,,,18.847,,,31.605,,,116.35,6.3259,,,,,,,
2000-07-06,,28.867,,,11.928,,27.875,,,,,,,87.757,,,,,,0.28304,,,,,,18.337,,,31.46,,,113.08,6.3259,,,,,,,
2000-07-07,,29.525,,,12.014,,27.875,,,,,,,84.556,,,,,,0.28563,,,,,,18.415,,,31.46,,,110.61,6.0298,,,,,,,
2000-07-10,,30.257,,,11.971,,27.835,,,,,,,84.375,,,,,,0.28563,,,,,,18.258,,,31.95,,,112.26,6.0627,,,,,,,
2000-07-11,,30.036,,,11.928,,27.835,,,,,,,80.899,,,,,,0.28563,,,,,,18.454,,,32.194,,,112.26,6.1039,,,,,,,
2000-07-12,,30.109,,,12.058,,27.835,,,,,,,83.642,,,,,,0.28563,,,,,,18.415,,,32.048,,,110.61,6.0627,,,,,,,
2000-07-13,,29.671,,,12.317,,27.875,,,,,,,82.089,,,,,,0.28048,,,,,,18.415,,,31.46,,,112.26,6.0627,,,,,,,
2000-07-14,,29.453,,,12.923,,27.917,,,,,,,79.529,,,,,,0.28563,,,,,,18.534,,,31.113,,,111.85,6.1039,,,,,,,
2000-07-17,,29.818,,,12.662,,28.074,,,,,,,79.803,,,,,,0.28304,,,,,,18.534,,,31.46,,,113.08,6.2518,,,,,,,
2000-07-18,,29.818,,,12.533,,28.034,,,,,,,82.546,,,,,,0.28563,,,,,,18.807,,,30.523,,,113.08,6.1778,,,,,,,
2000-07-19,,29.891,,,12.835,,27.952,,,,,,,83.642,,,,,,0.28799,,,,,,18.729,,,30.767,,,116.35,6.2108,,,,,,,
2000-07-20,,29.963,,,12.923,,27.006,,,,,,,83.186,,,,,,0.29289,,,,,,18.65,,,30.917,,,114.71,6.1039,,,,,,,
2000-07-21,,29.891,,,12.749,,27.123,,,,,,,79.987,,,,,,0.29289,,,,,,18.729,,,30.523,,,115.95,5.9228,,,,,,,
2000-07-24,,29.963,,,12.533,,27.717,,,,,,,78.432,,,,,,0.30764,,,,,,18.493,,,30.523,,,112.67,5.8077,,,,,,,
2000-07-25,,29.963,,,12.533,,26.923,,,,,,,75.233,,,,,,0.30015,,,,,,18.807,,,30.962,,,111.85,5.8817,,,,,,,
2000-07-26,,29.525,,,12.274,,26.134,,,,,,,68.559,,,,,,0.29548,,,,,,18.65,,,31.061,,,114.71,5.8487,,,,,,,
2000-07-27,,29.233,,,12.317,,26.016,,,,,,,68.103,,,,,,0.29548,,,,,,18.024,,,30.425,,,111.44,5.8077,,,,,,,
2000-07-28,,28.72,,,12.101,,25.776,,,,,,,66.731,,,,,,0.29548,,,,,,17.396,,,28.606,,,110.61,5.8077,,,,,,,
2000-07-31,,28.283,,,12.232,,26.134,,,,,,,65.636,,,,,,0.29548,,,,,,16.494,,,28.016,,,111.85,5.9228,,,,,,,
2000-08-01,,27.771,,,11.884,,26.134,,,,,,,63.533,,,,,,0.29666,,,,,,16.456,,,26.84,,,110.61,5.8077,,,,,,,
2000-08-02,,28.283,,,11.884,,25.776,,,,,,,64.902,,,,,,0.29548,,,,,,17.239,,,25.066,,,111.85,5.8077,,,,,,,
2000-08-03,,27.771,,,12.101,,25.381,,,,,,,63.074,,,,,,0.30015,,,,,,16.927,,,25.314,,,112.26,5.5116,,,,,,,
2000-08-04,,28.136,,,12.447,,25.381,,,,,,,66.091,,,,,,0.30015,,,,,,16.849,,,25.165,,,115.53,5.5856,,,,,,,
2000-08-07,,28.502,,,12.317,,24.787,,,,,,,64.721,,,,,,0.29548,,,,,,17.005,,,24.968,,,114.71,5.7336,,,,,,,
2000-08-08,,28.136,,,12.101,,24.787,,,,,,,64.447,,,,,,0.29548,,,,,,17.083,,,24.528,,,114.71,5.6597,,,,,,,
2000-08-09,,28.21,,,12.447,,23.399,,,,,,,67.005,,,,,,0.29785,,,,,,16.927,,,24.528,,,116.35,5.8077,,,,,,,
2000-08-10,,28.136,,,12.403,,22.334,,,,,,,63.989,,,,,,0.31985,,,,,,16.849,,,24.528,,,117.18,5.7336,,,,,,,
2000-08-11,,28.867,,,12.187,,21.975,,,,,,,61.978,,,,,,0.31519,,,,,,16.73,,,24.968,,,118.81,5.7336,,,,,,,
2000-08-14,,29.599,,,12.274,,21.975,,,,,,,62.893,,,,,,0.31519,,,,,,16.77,,,24.084,,,118.81,5.5116,,,,,,,
2000-08-16,,28.941,,,12.447,,21.858,,,,,,,64.447,,,,,,0.31519,,,,,,16.536,,,24.332,,,119.22,5.5116,,,,,,,
2000-08-17,,28.136,,,12.101,,21.776,,,,,,,62.435,,,,,,0.31259,,,,,,16.456,,,23.103,,,115.53,5.4376,,,,,,,
2000-08-18,,27.771,,,12.101,,21.817,,,,,,,62.893,,,,,,0.31632,,,,,,16.066,,,23.738,,,115.53,5.1496,,,,,,,
2000-08-21,,27.697,,,12.101,,22.176,,,,,,,61.703,,,,,,0.31519,,,,,,15.672,,,23.593,,,117.18,5.2236,,,,,,,
2000-08-22,,27.404,,,12.187,,23.364,,,,,,,62.617,,,,,,0.31519,,,,,,15.517,,,22.611,,,115.53,5.2236,,,,,,,
2000-08-23,,27.479,,,11.928,,23.364,,,,,,,63.074,,,,,,0.31632,,,,,,15.398,,,22.611,,,115.53,5.5116,,,,,,,
2000-08-24,,27.404,,,11.971,,23.24,,,,,,,66.731,,,,,,0.31749,,,,,,16.066,,,22.611,,,115.53,5.6267,,,,,,,
2000-08-25,,27.259,,,11.884,,22.805,,,,,,,66.731,,,,,,0.32498,,,,,,15.908,,,20.642,,,113.89,5.5856,,,,,,,
2000-08-28,,26.967,,,12.101,,22.488,,,,,,,66.275,,,,,,0.33225,,,,,,15.868,,,19.268,,,114.71,5.4046,,,,,,,
2000-08-29,,26.821,,,11.884,,22.176,,,,,,,66.091,,,,,,0.33485,,,,,,15.751,,,19.217,,,115.95,5.4376,,,,,,,
2000-08-30,,26.675,,,11.67,,22.252,,,,,,,68.103,,,,,,0.33342,,,,,,15.986,,,19.514,,,115.95,5.4046,,,,,,,
2000-08-31,,26.747,,,11.884,,22.37,,,,,,,72.491,,,,,,0.33485,,,,,,16.3,,,20.596,,,114.71,5.4786,,,,,,,
2000-09-01,,26.967,,,11.539,,22.769,,,,,,,78.89,,,,,,0.33485,,,,,,16.221,,,20.4,,,114.71,5.2565,,,,,,,
2000-09-04,,27.404,,,11.452,,23.163,,,,,,,77.701,,,,,,0.34471,,,,,,16.143,,,20.152,,,115.95,5.3717,,,,,,,
2000-09-05,,27.991,,,11.367,,22.176,,,,,,,74.502,,,,,,0.32971,,,,,,15.986,,,19.614,,,115.53,5.2565,,,,,,,
2000-09-06,,26.967,,,11.236,,22.334,,,,,,,74.959,,,,,,0.33722,,,,,,15.594,,,19.662,,,115.53,5.2236,,,,,,,
2000-09-07,,26.675,,,10.805,,21.899,,,,,,,72.491,,,,,,0.32971,,,,,,15.908,,,19.563,,,115.53,5.2565,,,,,,,
2000-09-08,,26.747,,,10.459,,21.658,,,,,,,71.576,,,,,,0.32971,,,,,,15.672,,,19.417,,,116.35,5.7336,,,,,,,
2000-09-11,,26.747,,,10.37,,21.699,,,,,,,71.576,,,,,,0.32971,,,,,,15.672,,,19.071,,,115.53,5.5527,,,,,,,
2000-09-12,,26.747,,,10.2,,21.858,,,,,,,71.119,,,,,,0.32498,,,,,,16.025,,,19.319,,,115.95,5.5116,,,,,,,
2000-09-13,,26.53,,,10.027,,21.699,,,,,,,70.847,,,,,,0.32239,,,,,,15.986,,,19.465,,,113.89,5.5856,,,,,,,
2000-09-14,,26.747,,,10.113,,21.181,,,,,,,69.748,,,,,,0.31985,,,,,,16.182,,,20.054,,,114.71,5.5116,,,,,,,
2000-09-15,,26.236,,,10.2,,20.628,,,,,,,68.834,,,,,,0.31519,,,,,,17.045,,,20.695,,,115.13,5.4376,,,,,,,
2000-09-18,,26.309,,,10.285,,20.393,,,,,,,68.559,,,,,,0.31,,,,,,16.692,,,19.954,,,114.31,5.3306,,,,,,,
2000-09-19,,26.309,,,10.285,,19.916,,,,,,,69.474,,,,,,0.30764,,,,,,16.614,,,19.614,,,115.95,5.2565,,,,,,,
2000-09-20,,26.309,,,10.285,,20.117,,,,,,,68.559,,,,,,0.30274,,,,,,16.927,,,19.563,,,115.53,5.2565,,,,,,,
2000-09-21,,26.017,,,9.724,,20.194,,,,,,,66.275,,,,,,0.30534,,,,,,16.574,,,18.973,,,113.89,5.2977,,,,,,,
2000-09-22,,25.213,,,9.898,,18.569,,,,,,,62.069,,,,,,0.29785,,,,,,16.221,,,18.776,,,108.98,5.0344,,,,,,,
2000-09-25,,25.286,,,10.069,,19.6,,,,,,,63.989,,,,,,0.30534,,,,,,16.652,,,18.973,,,111.44,4.9604,,,,,,,
2000-09-26,,24.483,,,9.939,,19.758,,,,,,,60.606,,,,,,0.30534,,,,,,16.221,,,18.678,,,107.34,4.7466,,,,,,,
2000-09-27,,24.702,,,10.027,,19.717,,,,,,,59.875,,,,,,0.28304,,,,,,16.339,,,19.268,,,110.61,4.5573,,,,,,,
2000-09-28,,24.629,,,9.939,,19.641,,,,,,,58.048,,,,,,0.28304,,,,,,15.986,,,19.417,,,111.44,4.4504,,,,,,,
2000-09-29,,24.702,,,10.2,,19.799,,,,,,,58.961,,,,,,0.29289,,,,,,15.672,,,19.417,,,111.44,4.4833,,,,,,,
2000-10-02,,24.847,,,10.328,,19.959,,,,,,,59.419,,,,,,0.28799,,,,,,15.594,,,19.614,,,111.03,4.4092,,,,,,,
2000-10-03,,24.409,,,10.2,,19.717,,,,,,,59.236,,,,,,0.28304,,,,,,15.829,,,18.823,,,111.44,4.3024,,,,,,,
2000-10-04,,23.97,,,10.2,,19.959,,,,,,,56.859,,,,,,0.28304,,,,,,15.672,,,19.514,,,104.06,4.2612,,,,,,,
2000-10-05,,24.117,,,10.155,,19.799,,,,,,,58.139,,,,,,0.28681,,,,,,15.672,,,19.217,,,106.93,4.3352,,,,,,,
2000-10-06,,23.825,,,10.069,,19.401,,,,,,,59.784,,,,,,0.28423,,,,,,15.672,,,19.17,,,108.16,3.9322,,,,,,,
2000-10-09,,23.095,,,9.984,,19.401,,,,,,,57.042,,,,,,0.28304,,,,,,15.32,,,18.726,,,107.75,3.6771,,,,,,,
2000-10-10,,23.02,,,10.027,,19.401,,,,,,,58.048,,,,,,0.26711,,,,,,15.282,,,17.991,,,107.34,3.5291,,,,,,,
2000-10-11,,21.925,,,9.507,,19.004,,,,,,,53.934,,,,,,0.24134,,,,,,15.047,,,17.697,,,103.65,3.2741,,,,,,,
2000-10-12,,21.632,,,9.594,,18.412,,,,,,,52.381,,,,,,0.23759,,,,,,14.967,,,17.697,,,97.921,3.3481,,,,,,,
2000-10-13,,20.756,,,9.4652,,18.211,,,,,,,50.278,,,,,,0.21652,,,,,,14.654,,,16.957,,,93.822,3.4961,,,,,,,
2000-10-16,,21.486,,,9.594,,18.412,,,,,,,54.39,,,,,,0.22918,,,,,,15.359,,,17.205,,,98.329,3.9732,,,,,,,
2000-10-17,,21.925,,,9.724,,19.401,,,,,,,55.761,,,,,,0.23759,,,,,,15.712,,,17.697,,,99.149,4.7794,,,,,,,
2000-10-18,,19.807,,,9.379,,19.401,,,,,,,50.917,,,,,,0.22918,,,,,,14.889,,,16.513,,,95.867,4.4092,,,,,,,
2000-10-19,,22.437,,,9.551,,19.6,,,,,,,56.219,,,,,,0.23268,,,,,,15.32,,,17.499,,,101.19,4.5573,,,,,,,
2000-10-20,,22.289,,,9.768,,19.004,,,,,,,55.853,,,,,,0.23876,,,,,,15.672,,,17.795,,,97.099,4.4833,,,,,,,
2000-10-23,,22.142,,,9.724,,19.401,,,,,,,55.761,,,,,,0.23385,,,,,,15.475,,,17.645,,,96.277,4.1872,,,,,,,
2000-10-24,,22.073,,,9.724,,19.401,,,,,,,55.761,,,,,,0.23759,,,,,,15.517,,,17.598,,,96.688,4.1872,,,,,,,
2000-10-25,,21.925,,,9.507,,19.205,,,,,,,53.386,,,,,,0.23268,,,,,,15.241,,,17.939,,,91.772,3.9732,,,,,,,
2000-10-26,,21.339,,,9.551,,19.004,,,,,,,52.105,,,,,,0.22026,,,,,,15.006,,,18.038,,,92.593,4.0473,,,,,,,
2000-10-27,,21.706,,,9.551,,19.401,,,,,,,53.477,,,,,,0.23151,,,,,,15.047,,,17.697,,,87.676,4.0473,,,,,,,
2000-10-30,,21.486,,,10.502,,19.004,,,,,,,52.288,,,,,,0.21652,,,,,,14.732,,,17.546,,,86.857,4.0473,,,,,,,
2000-10-31,,21.925,,,9.939,,18.888,,,,,,,48.45,,,,,,0.22166,,,,,,14.654,,,17.939,,,85.627,3.7841,,,,,,,
2000-11-02,,22.656,,,9.939,,19.004,,,,,,,49.546,,,,,,0.23385,,,,,,14.967,,,18.286,,,92.182,3.8252,,,,,,,
2000-11-03,,22.947,,,9.939,,19.205,,,,,,,47.078,,,,,,0.23151,,,,,,15.594,,,18.088,,,95.055,4.0061,,,,,,,
2000-11-06,,23.604,,,10.243,,19.799,,,,,,,48.082,,,,,,0.23642,,,,,,16.3,,,18.187,,,97.921,4.1872,,,,,,,
2000-11-07,,23.386,,,10.2,,20.194,,,,,,,46.073,,,,,,0.23876,,,,,,16.025,,,18.776,,,96.688,4.0473,,,,,,,
2000-11-08,,23.24,,,10.2,,20.551,,,,,,,45.341,,,,,,0.23642,,,,,,16.73,,,18.875,,,99.149,4.2284,,,,,,,
2000-11-09,,22.947,,,9.898,,19.799,,,,,,,43.329,,,,,,0.23338,,,,,,16.103,,,18.235,,,94.641,4.0061,,,,,,,
2000-11-10,,22.656,,,10.027,,19.799,,,,,,,41.226,,,,,,0.22847,,,,,,16.143,,,18.088,,,93.412,3.9732,,,,,,,
2000-11-13,,21.925,,,9.638,,19.44,,,,,,,38.394,,,,,,0.22377,,,,,,16.143,,,17.448,,,91.772,3.9732,,,,,,,
2000-11-14,,22.656,,,9.594,,19.44,,,,,,,42.05,,,,,,0.224,,,,,,16.652,,,17.697,,,94.641,3.8252,,,,,,,
2000-11-15,,22.801,,,9.4221,,20.352,,,,,,,41.684,,,,,,0.21652,,,,,,17.239,,,17.448,,,93.002,3.8992,,,,,,,
2000-11-16,,22.582,,,8.8592,,20.787,,,,,,,41.502,,,,,,0.21417,,,,,,16.849,,,17.598,,,94.641,3.8581,,,,,,,
2000-11-17,,22.874,,,8.8592,,20.312,,,,,,,42.142,,,,,,0.22166,,,,,,16.77,,,17.205,,,95.867,3.8581,,,,,,,
2000-11-20,,23.533,,,8.816,,20.393,,,,,,,43.239,,,,,,0.22166,,,,,,16.965,,,17.645,,,96.688,3.8992,,,,,,,
2000-11-21,,23.604,,,8.8592,,20.194,,,,,,,44.518,,,,,,0.22166,,,,,,17.16,,,17.892,,,97.099,3.9732,,,,,,,
2000-11-22,,24.117,,,8.8592,,19.799,,,,,,,44.427,,,,,,0.2116,,,,,,17.317,,,17.499,,,95.867,4.0061,,,,,,,
2000-11-23,,24.117,,,8.7737,,19.717,,,,,,,44.976,,,,,,0.22026,,,,,,17.317,,,17.546,,,91.363,4.0802,,,,,,,
2000-11-24,,25.286,,,8.8592,,20.194,,,,,,,46.53,,,,,,0.23151,,,,,,17.828,,,18.235,,,95.456,4.2284,,,,,,,
2000-11-27,,25.286,,,8.9455,,20.276,,,,,,,46.803,,,,,,0.23993,,,,,,17.828,,,17.448,,,96.688,4.3024,,,,,,,
2000-11-28,,24.847,,,8.7737,,20.67,,,,,,,45.248,,,,,,0.23969,,,,,,17.788,,,17.403,,,96.688,4.2284,,,,,,,
2000-11-29,,25.213,,,8.7306,,21.181,,,,,,,44.976,,,,,,0.23993,,,,,,17.671,,,17.645,,,97.509,4.0802,,,,,,,
2000-11-30,,25.213,,,8.7737,,21.222,,,,,,,44.702,,,,,,0.23899,,,,,,17.631,,,17.205,,,97.099,4.1872,,,,,,,
2000-12-01,,24.847,,,8.6874,,21.776,,,,,,,45.248,,,,,,0.25095,,,,,,17.553,,,17.205,,,97.921,4.1212,,,,,,,
2000-12-04,,24.483,,,8.3625,,21.423,,,,,,,43.877,,,,,,0.25844,,,,,,17.201,,,17.008,,,97.921,4.1212,,,,,,,
2000-12-05,,24.774,,,8.4487,,21.618,,,,,,,45.067,,,,,,0.26829,,,,,,17.201,,,17.205,,,100.37,4.1212,,,,,,,
2000-12-06,,25.14,,,8.3404,,21.381,,,,,,,47.17,,,,,,0.28048,,,,,,17.475,,,17.054,,,102.84,4.0802,,,,,,,
2000-12-07,,25.14,,,8.2973,,21.54,,,,,,,46.62,,,,,,0.28048,,,,,,17.317,,,17.054,,,104.88,4.0473,,,,,,,
2000-12-08,,24.117,,,8.3404,,21.458,,,,,,,48.723,,,,,,0.29408,,,,,,17.239,,,17.205,,,106.53,4.0473,,,,,,,
2000-12-11,,23.752,,,8.1466,,21.105,,,,,,,50.643,,,,,,0.30392,,,,,,17.396,,,17.205,,,104.88,4.0802,,,,,,,
2000-12-12,,23.604,,,8.211,,21.222,,,,,,,51.922,,,,,,0.29548,,,,,,17.358,,,17.205,,,104.88,4.0802,,,,,,,
2000-12-13,,23.24,,,8.0612,,21.024,,,,,,,51.74,,,,,,0.30156,,,,,,17.475,,,17.697,,,106.93,4.0061,,,,,,,
2000-12-14,,22.947,,,8.017,,21.381,,,,,,,51.922,,,,,,0.29897,,,,,,18.141,,,17.939,,,115.13,4.0802,,,,,,,
2000-12-15,,23.313,,,7.9747,,21.776,,,,,,,51.649,,,,,,0.29408,,,,,,18.454,,,18.481,,,117.18,4.4092,,,,,,,
2000-12-18,,23.97,,,8.211,,22.686,,,,,,,53.751,,,,,,0.2903,,,,,,18.807,,,19.217,,,117.18,4.4504,,,,,,,
2000-12-19,,24.044,,,8.211,,22.964,,,,,,,53.934,,,,,,0.28912,,,,,,19.043,,,20.006,,,116.77,4.7466,,,,,,,
2000-12-20,,23.386,,,7.9955,,22.411,,,,,,,51.374,,,,,,0.28563,,,,,,18.493,,,20.104,,,113.89,4.9604,,,,,,,
2000-12-21,,23.24,,,8.0384,,22.529,,,,,,,51.466,,,,,,0.28563,,,,,,18.493,,,20.642,,,110.61,5.1496,,,,,,,
2000-12-22,,23.604,,,8.0384,,22.37,,,,,,,54.025,,,,,,0.28912,,,,,,18.65,,,20.642,,,112.26,5.0344,,,,,,,
2000-12-27,,23.095,,,8.3184,,23.082,,,,,,,55.58,,,,,,0.29785,,,,,,18.534,,,20.642,,,111.85,5.0756,,,,,,,
2000-12-28,,23.24,,,8.3404,,23.757,,,,,,,56.037,,,,,,0.29785,,,,,,19.12,,,20.498,,,109.4,5.0756,,,,,,,
